case_id,label,predictions_true,nr_prefixes
c_238988465,false,0.2906,1
c_242026080,false,0.2562,1
c_247180552,true,0.3275,1
c_249685016,true,0.4265,1
c_250158591,true,0.2318,1
c_250165774,false,0.4224,1
c_25063668,false,0.3853,1
c_250783744,false,0.2670,1
c_25181870,false,0.3230,1
c_254346617,true,0.7334,1
c_254824641,false,0.4224,1
c_254836121,false,0.2807,1
c_254929735,false,0.3202,1
c_255704360,false,0.4457,1
c_261962420,false,0.2703,1
c_265449268,true,0.2839,1
c_268903185,true,0.2540,1
c_270623019,true,0.3663,1
c_274116683,false,0.4145,1
c_275348392,true,0.4309,1
c_276062500,false,0.3275,1
c_278409526,false,0.0000,1
c_279402468,true,0.3647,1
c_28299345,false,0.4243,1
c_28343073,false,0.3028,1
c_285811325,true,0.3744,1
c_286814897,false,0.2619,1
c_28960323,false,0.3769,1
c_293186607,false,0.2151,1
c_294586112,true,0.3798,1
c_295260103,false,0.4457,1
c_295284443,true,0.3646,1
c_295551192,false,0.1501,1
c_296111386,true,0.7914,1
c_296496852,false,0.3586,1
c_296572329,true,0.2774,1
c_297311392,false,0.1678,1
c_298436021,false,0.5240,1
c_298849877,false,0.0419,1
c_299209464,false,0.3183,1
c_303581122,false,0.3390,1
c_304004510,true,0.4287,1
c_30639530,false,0.2935,1
c_306812685,false,0.2288,1
c_307119027,false,0.2741,1
c_308398565,true,0.3853,1
c_309817125,true,0.1678,1
c_309853327,false,0.1009,1
c_310417357,false,0.2839,1
c_31108797,false,0.3230,1
c_312224974,true,0.2839,1
c_312947543,false,0.2839,1
c_312953572,false,0.3042,1
c_313537150,false,0.3275,1
c_313920006,true,0.3333,1
c_313951333,false,0.1278,1
c_31630312,true,0.4148,1
c_317339492,false,0.2183,1
c_318775276,true,0.2858,1
c_327072822,false,0.1563,1
c_327168432,true,0.3333,1
c_327297232,false,0.3140,1
c_328120747,false,0.5240,1
c_330499966,false,0.1394,1
c_33198689,true,0.4735,1
c_333758826,false,0.3646,1
c_335735060,true,0.3647,1
c_336983203,false,0.2920,1
c_337854299,true,0.0000,1
c_343501813,false,0.2888,1
c_344293557,false,0.2670,1
c_345753341,true,0.0306,1
c_346181860,false,0.4073,1
c_352224008,false,0.3778,1
c_352415567,true,0.3245,1
c_353397724,true,0.3355,1
c_354038814,false,0.4174,1
c_354855594,true,0.3419,1
c_355591291,true,0.3345,1
c_356639618,false,0.1547,1
c_3575600,false,0.0623,1
c_362083369,false,0.0000,1
c_362437843,true,0.3739,1
c_362543186,false,0.3355,1
c_363517005,true,0.2619,1
c_364421559,true,0.3586,1
c_365169523,false,0.2008,1
c_368167256,true,0.4419,1
c_368291286,false,0.3183,1
c_368467703,false,0.2067,1
c_371118023,true,0.3647,1
c_372771478,false,0.2282,1
c_374119345,false,0.2935,1
c_375157461,false,0.3202,1
c_376682366,false,0.0000,1
c_377014556,true,0.2054,1
c_377946876,true,0.0496,1
c_379321877,false,0.3977,1
c_379851390,false,0.2935,1
c_381274116,false,0.3699,1
c_381339861,false,0.3333,1
c_381999736,false,0.3420,1
c_389831964,false,0.4195,1
c_390034556,false,0.3744,1
c_39161984,false,0.2920,1
c_392342439,false,0.7593,1
c_392537069,true,0.3345,1
c_392859662,false,0.3245,1
c_393028659,true,0.4419,1
c_396092392,false,0.3567,1
c_397038537,false,0.3646,1
c_398276501,true,0.3342,1
c_398311287,false,0.2935,1
c_399569642,false,0.3844,1
c_40026814,true,0.2807,1
c_402090966,false,0.1614,1
c_402938046,true,0.2750,1
c_403630678,false,0.1341,1
c_405637316,true,0.3028,1
c_409698808,false,0.3977,1
c_413158301,false,0.3202,1
c_416216061,false,0.3426,1
c_416633628,false,0.2797,1
c_417332815,false,0.5078,1
c_418638674,false,0.3136,1
c_420214466,true,0.2179,1
c_42038461,false,0.3042,1
c_420528716,false,0.3183,1
c_420599570,false,0.3419,1
c_421485165,false,0.4287,1
c_423078189,false,0.2679,1
c_424363323,true,0.6933,1
c_425876981,false,0.4419,1
c_431263829,false,0.3663,1
c_432789106,false,0.3638,1
c_434982465,false,0.1563,1
c_435186946,false,0.3345,1
c_438042117,false,0.2989,1
c_438352016,false,0.1502,1
c_438616024,false,0.2837,1
c_439060282,false,0.3192,1
c_440790291,false,0.3140,1
c_44239326,false,0.2807,1
c_444199448,false,0.2888,1
c_444247314,true,0.3647,1
c_44827837,true,0.3977,1
c_449256078,true,0.3797,1
c_453833865,true,0.3586,1
c_453987424,false,0.3465,1
c_455057107,false,0.4357,1
c_455173433,false,0.3342,1
c_457947056,false,0.2505,1
c_458048315,false,0.2288,1
c_458098005,false,0.5284,1
c_458227713,false,0.3202,1
c_45900350,false,0.3342,1
c_460362418,true,0.0702,1
c_461975173,false,0.3778,1
c_462882090,false,0.3193,1
c_463617637,true,0.3647,1
c_465190175,false,0.4710,1
c_465777883,false,0.3647,1
c_465876085,true,0.3853,1
c_471347316,false,0.3042,1
c_471904357,false,0.0759,1
c_472844290,false,0.3019,1
c_47358462,false,0.3977,1
c_473947723,true,0.3288,1
c_477170224,true,0.3666,1
c_478366268,false,0.2377,1
c_478367813,false,0.3245,1
c_48166613,false,0.4224,1
c_482770834,false,0.3647,1
c_48361308,false,0.3424,1
c_483931042,true,0.3193,1
c_486324246,false,0.1278,1
c_48850720,true,0.3659,1
c_489358039,false,0.4195,1
c_492021644,true,0.4218,1
c_497490559,false,0.4195,1
c_499448595,false,0.4211,1
c_506199022,true,0.2568,1
c_507436089,false,0.2619,1
c_507755204,false,0.2562,1
c_511603944,false,0.2773,1
c_51430642,false,0.4535,1
c_515101580,false,0.3424,1
c_515232769,false,0.4224,1
c_516260428,true,0.3647,1
c_516500707,false,0.2679,1
c_518595534,true,0.2920,1
c_520819518,false,0.3424,1
c_521806599,false,0.3202,1
c_522530819,false,0.3048,1
c_525459142,true,0.4287,1
c_527482957,false,0.3798,1
c_528121029,false,0.2067,1
c_531296723,true,0.4004,1
c_533206267,false,0.5240,1
c_53352885,false,0.2619,1
c_535108628,true,0.1040,1
c_538245491,false,0.2763,1
c_539113630,false,0.2008,1
c_540669440,false,0.2008,1
c_541270963,false,0.3674,1
c_542945180,false,0.3647,1
c_544522022,false,0.2684,1
c_545310813,false,0.3245,1
c_545474396,false,0.2888,1
c_546567068,false,0.2565,1
c_548136507,false,0.1368,1
c_548417596,true,0.3646,1
c_550501028,false,0.4477,1
c_550590684,false,0.2807,1
c_552268672,true,0.3192,1
c_555276992,false,0.2839,1
c_557390310,true,0.2797,1
c_560407870,true,0.4224,1
c_560750680,false,0.4287,1
c_562058851,false,0.3690,1
c_563521504,true,0.4994,1
c_563590726,false,0.4148,1
c_564404935,false,0.4239,1
c_564882176,false,0.4224,1
c_566145527,false,0.0699,1
c_566347979,true,0.3215,1
c_567402421,true,0.3202,1
c_568941744,false,0.1341,1
c_573409679,false,0.3358,1
c_574810235,true,0.3769,1
c_576025779,true,0.3504,1
c_576195649,false,0.3245,1
c_576893560,true,0.3646,1
c_578480581,false,0.3419,1
c_578567461,true,0.3646,1
c_579275809,false,0.3124,1
c_579939266,false,0.3489,1
c_581256241,false,0.0067,1
c_581457283,true,0.2407,1
c_581494514,false,0.3202,1
c_58295777,true,0.3424,1
c_584717195,true,0.2797,1
c_585037499,false,0.2619,1
c_586877291,true,0.4265,1
c_587185431,false,0.3701,1
c_588418009,false,0.3358,1
c_593504885,true,0.3183,1
c_595113390,false,0.3468,1
c_595363130,false,0.3017,1
c_596261331,false,0.3504,1
c_596749181,true,0.4287,1
c_598655970,true,0.3028,1
c_59876773,false,0.2568,1
c_599426245,false,0.2067,1
c_600084950,true,0.3390,1
c_601286059,false,0.3666,1
c_602036798,false,0.3492,1
c_605367983,false,0.2183,1
c_60615076,false,0.3663,1
c_606265893,true,0.3333,1
c_606748316,false,0.3333,1
c_6091391,false,0.6889,1
c_611092804,true,0.3567,1
c_61237928,true,0.3426,1
c_613322431,false,0.3647,1
c_614870883,true,0.4457,1
c_616544005,false,0.3567,1
c_61677455,false,0.2906,1
c_617441643,false,0.2054,1
c_619397340,false,0.3646,1
c_619754126,true,0.2888,1
c_621575411,false,0.3183,1
c_621694962,true,0.3659,1
c_622417263,false,0.2759,1
c_622941435,false,0.3028,1
c_623063857,false,0.2704,1
c_628662805,true,0.2935,1
c_630653306,false,0.3778,1
c_630861561,false,0.3977,1
c_631823084,false,0.3424,1
c_633119231,true,0.3647,1
c_634953014,false,0.4218,1
c_635576510,false,0.4477,1
c_639055240,false,0.3335,1
c_63932076,true,0.4073,1
c_639333261,true,0.2935,1
c_641457453,true,0.0000,1
c_643794221,false,0.1312,1
c_647413273,false,0.3646,1
c_650411814,true,0.4477,1
c_650870312,false,0.2762,1
c_651776694,false,0.3797,1
c_652956366,true,0.3744,1
c_656520046,false,0.2339,1
c_658429775,false,0.2183,1
c_660161855,false,0.3288,1
c_661022130,true,0.3769,1
c_661165121,false,0.1678,1
c_662049888,true,0.3345,1
c_662867324,true,0.3739,1
c_663320149,true,0.3844,1
c_665402126,false,0.4101,1
c_666250035,false,0.1619,1
c_667929164,true,0.3744,1
c_669667104,false,0.2183,1
c_671264692,true,0.2839,1
c_672929604,true,0.2067,1
c_673399253,false,0.2288,1
c_676078634,false,0.3977,1
c_676837330,false,0.4710,1
c_677134216,true,0.4477,1
c_679736570,false,0.3028,1
c_681016501,true,0.5390,1
c_681692432,false,0.3424,1
c_682347878,true,0.0671,1
c_686928215,false,0.2619,1
c_693955071,true,0.3342,1
c_694226567,false,0.4004,1
c_69508445,false,0.2649,1
c_695190318,true,0.3367,1
c_695714980,false,0.1278,1
c_697031349,false,0.4382,1
c_69886194,true,0.5078,1
c_699979563,false,0.4992,1
c_700409130,true,0.4692,1
c_701552965,true,0.3420,1
c_704311443,false,0.3504,1
c_704902711,false,0.2756,1
c_706201656,false,0.3861,1
c_706607240,true,0.3193,1
c_712514512,false,0.2067,1
c_712864514,false,0.3168,1
c_716501244,true,0.4095,1
c_717400110,false,0.2720,1
c_719982445,false,0.1104,1
c_722365864,true,0.2906,1
c_722965319,false,0.2244,1
c_725733853,false,0.3426,1
c_726080078,true,0.2544,1
c_726154989,true,0.3215,1
c_727748450,true,0.1668,1
c_729207835,false,0.3028,1
c_72928711,true,0.4195,1
c_729468313,false,0.3230,1
c_731053814,false,0.3977,1
c_732428362,false,0.3333,1
c_735610980,false,0.2935,1
c_737232376,false,0.3202,1
c_738276182,false,0.3666,1
c_740320002,false,0.1883,1
c_74095387,false,0.2619,1
c_743474553,false,0.4004,1
c_74441301,true,0.4224,1
c_746588446,false,0.4710,1
c_748726008,false,0.3567,1
c_750872976,false,0.2776,1
c_751588709,true,0.2888,1
c_751880402,false,0.2935,1
c_752373732,true,0.4004,1
c_753117730,false,0.3230,1
c_757456984,false,0.4287,1
c_759241232,true,0.7069,1
c_759433129,false,0.6588,1
c_762323305,false,0.7430,1
c_763928658,false,0.3342,1
c_765444982,false,0.6050,1
c_76908735,false,0.0123,1
c_769674466,false,0.1671,1
c_770018911,false,0.2564,1
c_774171312,false,0.3420,1
c_775647630,false,0.3586,1
c_776525776,false,0.2839,1
c_777232558,false,0.2679,1
c_780118274,false,0.3140,1
c_78080859,false,0.3183,1
c_781897426,false,0.3489,1
c_782627639,false,0.3853,1
c_783880582,true,0.4477,1
c_785116695,true,0.2689,1
c_787705956,true,0.3426,1
c_788455374,false,0.2679,1
c_788915158,false,0.2839,1
c_788925867,false,0.3977,1
c_793376272,false,0.3744,1
c_795434722,false,0.3367,1
c_795526517,false,0.4224,1
c_796051396,true,0.3390,1
c_79681847,true,0.4174,1
c_798973991,false,0.1104,1
c_799038872,false,0.2989,1
c_799781255,true,0.3862,1
c_800393339,true,0.3586,1
c_802643457,true,0.2919,1
c_8039711,true,0.2008,1
c_804817365,false,0.3647,1
c_805397283,false,0.2679,1
c_806234153,false,0.1278,1
c_806720781,true,0.3202,1
c_807384853,false,0.4195,1
c_807788459,false,0.3160,1
c_808281760,true,0.3419,1
c_80850284,false,0.2562,1
c_810348628,false,0.3342,1
c_81121528,false,0.1159,1
c_812842800,true,0.2807,1
c_81400760,false,0.3183,1
c_816734015,true,0.2619,1
c_817327339,false,0.3358,1
c_81830972,false,0.2704,1
c_820279576,false,0.1459,1
c_822441404,false,0.3192,1
c_823681174,true,0.3342,1
c_823830081,false,0.3355,1
c_826791651,true,0.2619,1
c_82743664,false,0.2339,1
c_828007234,false,0.2008,1
c_830859051,false,0.3424,1
c_83093719,false,0.3039,1
c_834541803,false,0.2757,1
c_834709723,true,0.2565,1
c_836643620,true,0.3028,1
c_841240578,true,0.3647,1
c_843181095,false,0.3136,1
c_844394684,false,0.4195,1
c_845413592,true,0.3489,1
c_847278478,false,0.3345,1
c_84921509,false,0.4713,1
c_852820937,true,0.2705,1
c_854280555,false,0.4679,1
c_859455921,false,0.3245,1
c_861681242,false,0.3230,1
c_863065095,true,0.4004,1
c_86314749,false,0.2935,1
c_863470764,false,0.3778,1
c_86380851,true,0.2288,1
c_864148389,false,0.2774,1
c_864228968,true,0.2703,1
c_864621005,false,0.3230,1
c_865571965,false,0.2565,1
c_867437609,true,0.4333,1
c_875812233,false,0.2792,1
c_876478835,false,0.3424,1
c_881471119,false,0.2752,1
c_88372811,true,0.3647,1
c_884271564,false,0.2565,1
c_884534601,true,0.3355,1
c_888343256,false,0.4218,1
c_888438560,true,0.5078,1
c_890075702,false,0.0000,1
c_89083515,false,0.3367,1
c_892444494,true,0.3695,1
c_894842968,true,0.3387,1
c_896367681,false,0.2045,1
c_896441766,false,0.3134,1
c_898181445,true,0.2303,1
c_901390369,true,0.3342,1
c_901633533,false,0.5035,1
c_903761516,true,0.3028,1
c_904462466,false,0.2818,1
c_906296960,true,0.3390,1
c_907136885,true,0.3736,1
c_907768926,false,0.3853,1
c_910353899,true,0.0067,1
c_914591581,false,0.2568,1
c_91776621,false,0.2688,1
c_917933158,false,0.1377,1
c_92009906,true,0.3664,1
c_920250519,false,0.3345,1
c_921271215,false,0.5342,1
c_923583802,true,0.4120,1
c_92624898,false,0.2790,1
c_927305192,true,0.0356,1
c_927374141,true,0.3647,1
c_927699599,true,0.3134,1
c_928264457,false,0.3017,1
c_928850755,true,0.4793,1
c_930473495,false,0.4224,1
c_933312827,false,0.5078,1
c_933475652,true,0.1139,1
c_935010621,true,0.0757,1
c_935224559,false,0.3245,1
c_936392619,true,0.3183,1
c_937270089,false,0.6361,1
c_939229827,true,0.2183,1
c_940705047,true,0.2565,1
c_942057035,true,0.2649,1
c_942436331,false,0.2919,1
c_942579594,false,0.3853,1
c_944154674,false,0.2565,1
c_944859420,true,0.4287,1
c_946565789,true,0.8006,1
c_952025553,false,0.4710,1
c_95249419,false,0.3567,1
c_95477936,true,0.3390,1
c_958218647,false,0.2562,1
c_959028510,false,0.2818,1
c_963957540,true,0.1671,1
c_964290361,true,0.4457,1
c_966129944,true,0.3183,1
c_96732613,false,0.2619,1
c_967486882,true,0.4736,1
c_970357595,false,0.3465,1
c_971906635,false,0.3192,1
c_972388617,true,0.3647,1
c_972636630,false,0.3424,1
c_975946794,true,0.5086,1
c_978274104,false,0.1499,1
c_978279321,true,0.4004,1
c_978512250,true,0.3638,1
c_979102055,false,0.4287,1
c_979185640,true,0.3230,1
c_988147224,false,0.2759,1
c_991116281,false,0.3419,1
c_992653953,false,0.2008,1
c_993705404,true,0.2920,1
c_994315361,true,0.4287,1
c_996050409,false,0.2797,1
c_997398855,false,0.2183,1
c_997711293,false,0.3039,1
c_998522150,true,0.3735,1
c_1003291296,false,0.3646,1
c_1007601292,true,0.2807,1
c_1008012118,false,0.5417,1
c_101285063,true,0.3977,1
c_1015413412,false,0.2774,1
c_1015843971,false,0.2679,1
c_1016792765,false,0.2888,1
c_1018276550,true,0.2165,1
c_1018583202,true,0.4287,1
c_1020019812,true,0.3028,1
c_1023606733,true,0.4550,1
c_1024372028,false,0.3464,1
c_1024774116,true,0.4224,1
c_1025457860,false,0.4195,1
c_1026777184,false,0.3744,1
c_1027859705,false,0.3028,1
c_1029674102,false,0.2568,1
c_1031388577,true,0.3333,1
c_1031465496,false,0.3202,1
c_1031467191,false,0.3028,1
c_1033574302,false,0.3419,1
c_1034172997,false,0.2565,1
c_1037467898,false,0.3247,1
c_1038302868,false,0.3744,1
c_1038389815,false,0.2288,1
c_1038835670,false,0.2565,1
c_1038953283,false,0.3666,1
c_1039841723,true,0.3230,1
c_1042808029,false,0.2888,1
c_1042909603,false,0.0000,1
c_10431674,false,0.0089,1
c_104317572,false,0.5240,1
c_104406636,false,0.3853,1
c_1044554836,false,0.3586,1
c_1044858457,false,0.3367,1
c_104922918,false,0.3230,1
c_1049772483,true,0.2288,1
c_1050646177,false,0.3249,1
c_1053489256,false,0.3367,1
c_105434976,true,0.3193,1
c_1054392347,false,0.4073,1
c_1054644292,true,0.2720,1
c_1055536343,false,0.4419,1
c_1057881509,false,0.2183,1
c_1065401414,false,0.2183,1
c_1066050010,false,0.2025,1
c_1069486579,true,0.2165,1
c_1069511528,false,0.3042,1
c_107048111,true,0.2562,1
c_1071392906,true,0.4211,1
c_1072302976,false,0.2989,1
c_1076959874,true,0.2920,1
c_1077139293,false,0.2670,1
c_1080763304,false,0.3183,1
c_1081966829,false,0.4287,1
c_1082816707,false,0.3567,1
c_1083885618,false,0.2935,1
c_1084469664,false,0.3028,1
c_1085916302,false,0.3355,1
c_1087895834,false,0.3769,1
c_1088706419,false,0.4287,1
c_1090618586,true,0.2757,1
c_1096401729,false,0.3202,1
c_109718783,false,0.3778,1
c_1097388913,false,0.4457,1
c_1097699720,false,0.5240,1
c_1098498254,false,0.3798,1
c_1099493178,true,0.3028,1
c_1099777932,true,0.1678,1
c_1102148836,false,0.3647,1
c_1102289179,false,0.3039,1
c_1102933096,false,0.2935,1
c_110355063,true,0.3853,1
c_1103643884,true,0.3663,1
c_1103698005,true,0.2839,1
c_1104110439,false,0.4287,1
c_1104349279,false,0.2839,1
c_1104784494,false,0.1614,1
c_1106610804,true,0.2798,1
c_1107513596,false,0.2807,1
c_1107950925,false,0.2244,1
c_1107974200,true,0.4710,1
c_1109722425,false,0.0000,1
c_1115275695,false,0.4287,1
c_1116878017,false,0.2619,1
c_1118317851,true,0.3769,1
c_1120624192,false,0.3333,1
c_1122854866,true,0.2565,1
c_1125299308,false,0.3638,1
c_1130795851,false,0.0717,1
c_1131812437,false,0.3797,1
c_1131974200,false,0.1278,1
c_1132898010,false,0.3739,1
c_1133826059,false,0.2568,1
c_1135919263,false,0.3193,1
c_1136138244,false,0.0000,1
c_1136782466,true,0.3028,1
c_1136942310,false,0.3666,1
c_1137992645,true,0.3769,1
c_1138343850,false,0.0687,1
c_1140505774,false,0.2989,1
c_1140934167,false,0.2759,1
c_1141800606,false,0.3358,1
c_1142291922,false,0.0123,1
c_1145195394,false,0.2487,1
c_11454632,false,0.2774,1
c_1146017257,false,0.3426,1
c_114677449,true,0.2318,1
c_1148505526,true,0.3744,1
c_1149545371,false,0.3744,1
c_1149826505,false,0.3744,1
c_1149882287,false,0.3567,1
c_115387399,false,0.2619,1
c_1156056055,false,0.3646,1
c_1157095713,true,0.2183,1
c_1157307010,false,0.2565,1
c_1160019646,true,0.3230,1
c_1160309805,false,0.3342,1
c_1162568399,true,0.3853,1
c_1165348053,false,0.3465,1
c_1165438159,false,0.5847,1
c_1165780533,true,0.3345,1
c_116887817,false,0.3666,1
c_1171197563,false,0.4081,1
c_1173289988,true,0.3333,1
c_1174114825,true,0.2619,1
c_1176104412,true,0.5847,1
c_117660615,true,0.3419,1
c_11773925,false,0.1104,1
c_118076535,false,0.3977,1
c_1180779910,false,0.3977,1
c_1181332355,true,0.2720,1
c_1182045705,false,0.4287,1
c_1183476189,false,0.4710,1
c_1183954314,false,0.3419,1
c_118455744,false,0.2837,1
c_1184776496,false,0.3553,1
c_1188427872,false,0.3674,1
c_119108505,true,0.4287,1
c_11915841,false,0.3358,1
c_1193407725,false,0.2619,1
c_1194278424,true,0.2688,1
c_1195912965,true,0.3390,1
c_1196211316,false,0.3862,1
c_1200105859,false,0.2773,1
c_1202543218,false,0.4550,1
c_1203000059,false,0.2679,1
c_1205027125,false,0.4195,1
c_1208543050,false,0.2920,1
c_1209989055,true,0.3342,1
c_1210329743,false,0.3646,1
c_1210820530,false,0.3939,1
c_1214717043,false,0.4287,1
c_1218452071,false,0.3797,1
c_1219055263,false,0.2935,1
c_1222039007,false,0.3769,1
c_1229045331,false,0.2839,1
c_1231269305,false,0.3567,1
c_1232392890,false,0.2562,1
c_1234321250,false,0.3420,1
c_123583334,false,0.3778,1
c_1235896381,false,0.3567,1
c_1236613235,false,0.2619,1
c_1236733745,false,0.2919,1
c_1237086325,false,0.3193,1
c_1237245886,false,0.3647,1
c_1237394333,false,0.4550,1
c_1239673210,true,0.4550,1
c_1239762522,false,0.1563,1
c_1241865852,false,0.3567,1
c_1242470738,true,0.3567,1
c_1242477998,false,0.2670,1
c_1246865304,false,0.2649,1
c_1248242433,true,0.2858,1
c_1248970009,false,0.6361,1
c_1249411801,true,0.5240,1
c_1249769519,false,0.0207,1
c_1250084864,false,0.2807,1
c_1250500817,true,0.1104,1
c_125185651,false,0.3193,1
c_125225552,false,0.3420,1
c_1256531358,false,0.2670,1
c_1256797311,true,0.3390,1
c_1256882757,false,0.3028,1
c_1258084186,true,0.2670,1
c_1260313275,false,0.3638,1
c_1260511828,false,0.2562,1
c_1264902566,false,0.0543,1
c_1265044597,false,0.3977,1
c_1265413720,false,0.2989,1
c_1265633548,false,0.5078,1
c_1267164884,false,0.4120,1
c_1268060810,false,0.2619,1
c_1268164546,true,0.4550,1
c_1269305141,true,0.3977,1
c_1269575140,false,0.3424,1
c_1269620603,false,0.3017,1
c_1271426699,false,0.4477,1
c_1273109806,false,0.3420,1
c_1273243804,true,0.3798,1
c_1273931422,false,0.1499,1
c_1274166676,true,0.3342,1
c_127457405,false,0.2888,1
c_1274866621,false,0.3567,1
c_1275065414,false,0.4148,1
c_1275483894,false,0.3390,1
c_1275779621,false,0.2906,1
c_1279149491,false,0.3778,1
c_1279542983,false,0.3977,1
c_1280739052,false,0.3736,1
c_1281070255,false,0.3120,1
c_1281219916,false,0.3192,1
c_1281227660,false,0.4287,1
c_1282231634,false,0.3853,1
c_1282418399,true,0.3193,1
c_1283341810,false,0.3039,1
c_1284443099,false,0.3798,1
c_1285342453,false,0.3424,1
c_1288727835,false,0.2752,1
c_1291280868,true,0.3646,1
c_1291286264,true,0.1614,1
c_1292771933,true,0.3666,1
c_1293008903,false,0.4174,1
c_1294558199,false,0.3183,1
c_1294597796,false,0.3268,1
c_1295599717,false,0.3390,1
c_1295911338,false,0.3663,1
c_1296453540,false,0.3853,1
c_1297559824,false,0.3638,1
c_1299469760,true,0.3192,1
c_1300309831,true,0.2008,1
c_130375488,true,0.4050,1
c_1304365916,false,0.1278,1
c_130463013,true,0.2679,1
c_130653490,false,0.0000,1
c_1307447876,false,0.1560,1
c_1307546210,false,0.3468,1
c_1307811463,true,0.2935,1
c_1312464776,false,0.2288,1
c_1312529552,false,0.3424,1
c_1312733757,false,0.4309,1
c_1312902296,true,0.3345,1
c_1314919756,false,0.3553,1
c_131503089,true,0.3778,1
c_1316346128,false,0.2562,1
c_1318334365,false,0.3345,1
c_132038140,false,0.3419,1
c_132220187,false,0.2008,1
c_1323283519,true,0.3183,1
c_1323794365,true,0.2505,1
c_1327686952,true,0.2839,1
c_1331144446,false,0.3245,1
c_1332066828,true,0.3699,1
c_1335180651,false,0.2679,1
