sequence_nr,activity_name,Resource,time,Responsible_actor,SUMleges,label,Aanleg,Bouw,Brandveilig_melding,Brandveilig_vergunning,Handelen_strijd,Kap,Milieu_melding,Milieu_neutraal_wijziging,Milieu_vergunning,Monument,Reclame,Sloop,monitoringResource,question,duration,weekday,hour,event_nr,last,remtime
3263480,generating decision environmental permit,560673,2011-02-21 19:36:37,560696,107.27175,false,1,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.15,0,19,36,false,1164
3263480,register objection and appeal periods,560673,2011-02-21 19:36:52,560696,107.27175,false,1,0,0,0,0,0,0,0,0,0,0,0,560696,42,0.25,0,19,37,false,1149
3263480,transcript decision environmental permit to stakeholders,560673,2011-02-21 19:56:01,560696,107.27175,false,1,0,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,19.15,0,19,38,true,0
3265984,register submission date request,560673,2011-01-06 09:00:00,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560673,EMPTY,0,3,9,1,false,5011200
3265984,enter senddate acknowledgement,560673,2011-01-10 09:00:00,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560696,EMPTY,5760,0,9,2,false,4665600
3265984,phase application received,560673,2011-01-10 21:35:47,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,755.783333333,0,21,3,false,4620253
3265984,reception through OLO,560673,2011-01-10 21:35:52,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560696,False,0.0833333333,0,21,4,false,4620248
3265984,send confirmation receipt,560673,2011-01-10 21:40:21,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560696,EMPTY,4.4833333333,0,21,5,false,4619979
3265984,registrer date of publishing received request,560454,2011-01-15 09:00:00,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,6439.65,5,9,6,false,4233600
3265984,enter senddate procedure confirmation,560454,2011-02-17 09:00:00,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,0,3,9,7,false,1382400
3265984,enter senddate procedure confirmation,560454,2011-02-17 09:00:00,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,47520,3,9,8,false,1382400
3265984,forward to the competent authority,560454,2011-02-17 18:28:54,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560696,False,568.9,3,18,9,false,1348266
3265984,regular procedure without MER,560454,2011-02-17 18:29:00,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,True,0.1,3,18,10,false,1348260
3265984,send procedure confirmation,560454,2011-02-17 18:29:04,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,0.0666666667,3,18,11,false,1348256
3265984,registrer date of publishing received request,560454,2011-02-17 18:29:40,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,0.6,3,18,12,false,1348220
3265984,treat subcases completeness,560454,2011-02-17 18:30:43,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,1.05,3,18,13,false,1348157
3265984,subcases completeness completed,560454,2011-02-17 18:30:46,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,0.05,3,18,14,false,1348154
3265984,WAW permit aspect,560454,2011-02-17 18:30:54,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,False,0.1333333333,3,18,15,false,1348146
3265984,applicant is stakeholder,560454,2011-02-17 18:30:59,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,True,0.0833333333,3,18,16,false,1348141
3265984,terminate on request,560454,2011-02-17 18:31:05,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,False,0.1,3,18,17,false,1348135
3265984,extend procedure term,560454,2011-02-17 18:31:10,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,False,0.0833333333,3,18,18,false,1348130
3265984,activities regular procedure,560454,2011-02-17 18:31:19,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,True,0.15,3,18,19,false,1348121
3265984,regular procedure applies,560454,2011-02-17 18:31:42,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,0.3833333333,3,18,20,false,1348098
3265984,phase application receptive,560454,2011-02-17 18:32:46,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,0,3,18,21,false,1348034
3265984,request complete,560454,2011-02-17 18:32:46,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,True,1.0666666667,3,18,22,false,1348034
3265984,treat subcases content,560454,2011-02-17 18:32:51,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,0.0833333333,3,18,23,false,1348029
3265984,completed subcases content,560454,2011-02-17 18:56:58,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,24.1166666667,3,18,24,false,1346582
3265984,WAW permit aspect,560454,2011-02-17 18:57:29,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,False,0.5166666667,3,18,25,false,1346551
3265984,article 34  WABO applies,560454,2011-02-17 18:59:12,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,False,1.7166666667,3,18,26,false,1346448
3265984,assessment of content completed,560454,2011-02-17 18:59:14,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,0,3,18,27,false,1346446
3265984,phase advice known,560454,2011-02-17 18:59:14,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,0.0333333333,3,18,28,false,1346446
3265984,grounds for refusal,560454,2011-02-17 18:59:17,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,False,0.05,3,18,29,false,1346443
3265984,ask stakeholders views,560454,2011-02-17 18:59:23,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,False,0.1,3,18,30,false,1346437
3265984,suspension ground applicable,560454,2011-02-17 18:59:28,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,False,0.0833333333,3,18,31,false,1346432
3265984,creating environmental permit decision,560454,2011-02-17 18:59:38,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,0,3,18,32,false,1346422
3265984,by law,560454,2011-02-17 18:59:38,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,False,0.1666666667,3,18,33,false,1346422
3265984,register date environmental permit decision,3122446,2011-02-28 09:00:00,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,15240.3666667,0,9,34,false,432000
3265984,generating decision environmental permit,3122446,2011-02-28 17:33:22,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,513.366666667,0,17,35,false,401198
3265984,enter senddate decision environmental permit,560741,2011-03-02 09:00:00,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,2366.63333333,2,9,36,false,259200
3265984,register objection and appeal periods,560741,2011-03-02 20:02:44,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,42,662.733333333,2,20,37,false,219436
3265984,transcript decision environmental permit to stakeholders,560741,2011-03-02 20:07:53,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,5.15,2,20,38,false,219127
3265984,generate publication document decision environmental permit,560741,2011-03-02 20:08:03,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,0.1666666667,2,20,39,false,219117
3265984,enter date publication decision environmental permit,560741,2011-03-05 09:00:00,560454,352.374,false,0,0,0,0,1,0,0,0,0,0,0,0,560454,EMPTY,3651.95,5,9,40,true,0
3267734,register submission date request,560673,2011-01-07 09:00:00,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560673,EMPTY,0,4,9,1,false,1513414
3267734,enter senddate acknowledgement,560673,2011-01-10 09:00:00,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,4320,0,9,2,false,1254214
3267734,phase application received,560673,2011-01-10 21:54:32,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,774.533333333,0,21,3,false,1207742
3267734,reception through OLO,560673,2011-01-10 21:54:36,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0.0666666667,0,21,4,false,1207738
3267734,send confirmation receipt,560673,2011-01-10 21:57:57,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,3.35,0,21,5,false,1207537
3267734,enter date publication decision environmental permit,560749,2011-01-12 09:00:00,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,2,9,6,false,1081414
3267734,register date environmental permit decision,560673,2011-01-12 09:00:00,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,2,9,7,false,1081414
3267734,enter senddate procedure confirmation,560673,2011-01-12 09:00:00,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,2,9,8,false,1081414
3267734,enter senddate procedure confirmation,560673,2011-01-12 09:00:00,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,2,9,9,false,1081414
3267734,enter senddate decision environmental permit,560673,2011-01-12 09:00:00,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,2102.05,2,9,10,false,1081414
3267734,forward to the competent authority,560673,2011-01-12 20:06:02,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,666.033333333,2,20,11,false,1041452
3267734,regular procedure without MER,560673,2011-01-12 20:06:13,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,True,0.1833333333,2,20,12,false,1041441
3267734,send procedure confirmation,560673,2011-01-12 20:06:17,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0.0666666667,2,20,13,false,1041437
3267734,extend procedure term,560673,2011-01-12 20:06:24,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0.1166666667,2,20,14,false,1041430
3267734,registrer date of publishing received request,560673,2011-01-12 20:06:32,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0.1333333333,2,20,15,false,1041422
3267734,treat subcases completeness,560673,2011-01-12 20:06:49,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0.2833333333,2,20,16,false,1041405
3267734,WAW permit aspect,560673,2011-01-12 20:06:58,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0.15,2,20,17,false,1041396
3267734,applicant is stakeholder,560673,2011-01-12 20:07:04,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,True,0.1,2,20,18,false,1041390
3267734,terminate on request,560673,2011-01-12 20:07:30,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0.4333333333,2,20,19,false,1041364
3267734,subcases completeness completed,560673,2011-01-12 20:07:36,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0.1,2,20,20,false,1041358
3267734,activities regular procedure,560673,2011-01-12 20:07:42,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,True,0.1,2,20,21,false,1041352
3267734,regular procedure applies,560673,2011-01-12 20:07:49,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0.1166666667,2,20,22,false,1041345
3267734,request complete,560673,2011-01-12 20:07:56,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,True,0,2,20,23,false,1041338
3267734,phase application receptive,560673,2011-01-12 20:07:56,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0.1166666667,2,20,24,false,1041338
3267734,WAW permit aspect,560673,2011-01-12 20:08:01,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0.0833333333,2,20,25,false,1041333
3267734,treat subcases content,560673,2011-01-12 20:08:07,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0.1,2,20,26,false,1041327
3267734,completed subcases content,560673,2011-01-12 20:08:13,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0.1,2,20,27,false,1041321
3267734,article 34  WABO applies,560673,2011-01-12 20:08:22,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0.15,2,20,28,false,1041312
3267734,phase advice known,560673,2011-01-12 20:08:27,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,2,20,29,false,1041307
3267734,assessment of content completed,560673,2011-01-12 20:08:27,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0.0833333333,2,20,30,false,1041307
3267734,grounds for refusal,560673,2011-01-12 20:08:30,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0.05,2,20,31,false,1041304
3267734,ask stakeholders views,560673,2011-01-12 20:08:35,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0.0833333333,2,20,32,false,1041299
3267734,suspension ground applicable,560673,2011-01-12 20:08:38,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0.05,2,20,33,false,1041296
3267734,creating environmental permit decision,560673,2011-01-12 20:08:42,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,2,20,34,false,1041292
3267734,by law,560673,2011-01-12 20:08:42,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0.0666666667,2,20,35,false,1041292
3267734,generating decision environmental permit,560673,2011-01-12 20:09:06,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0.4,2,20,36,false,1041268
3267734,register objection and appeal periods,560673,2011-01-12 20:20:59,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,42,11.8833333333,2,20,37,false,1040555
3267734,transcript decision environmental permit to stakeholders,560673,2011-01-12 20:23:55,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,2.9333333333,2,20,38,false,1040379
3267734,registrer date of publishing received request,560673,2011-01-15 09:00:00,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,3636.08333333,5,9,39,false,822214
3267734,generate publication document decision environmental permit,560749,2011-01-24 21:23:08,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,13703.1333333,0,21,40,false,26
3267734,objection lodged against decision,560749,2011-01-24 21:23:32,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,False,0.4,0,21,41,false,2
3267734,close case,560749,2011-01-24 21:23:34,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0,0,21,42,false,0
3267734,set phase: phase permitting irrevocable,560749,2011-01-24 21:23:34,560696,0,false,0,0,0,0,0,1,0,0,0,0,0,0,560696,EMPTY,0.0333333333,0,21,43,true,0
3272126,register submission date request,560673,2011-01-07 09:00:00,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560673,EMPTY,0,4,9,1,false,691200
3272126,enter senddate acknowledgement,560673,2011-01-11 09:00:00,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,5760,1,9,2,false,345600
3272126,phase application received,560673,2011-01-11 20:12:56,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,672.933333333,1,20,3,false,305224
3272126,reception through OLO,560673,2011-01-11 20:12:59,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.05,1,20,4,false,305221
3272126,send confirmation receipt,560673,2011-01-11 20:15:54,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,2.9166666667,1,20,5,false,305046
3272126,enter senddate procedure confirmation,560454,2011-01-13 09:00:00,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,9,6,false,172800
3272126,enter senddate retrieve missing data,560454,2011-01-13 09:00:00,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,3,9,7,false,172800
3272126,enter senddate procedure confirmation,560454,2011-01-13 09:00:00,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,2204.1,3,9,8,false,172800
3272126,forward to the competent authority,560454,2011-01-13 23:43:16,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,883.266666667,3,23,9,false,119804
3272126,regular procedure without MER,560454,2011-01-13 23:44:40,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,1.4,3,23,10,false,119720
3272126,send procedure confirmation,560454,2011-01-13 23:44:43,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.05,3,23,11,false,119717
3272126,extend procedure term,560454,2011-01-13 23:44:52,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.15,3,23,12,false,119708
3272126,registrer date of publishing received request,560454,2011-01-13 23:44:57,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.0833333333,3,23,13,false,119703
3272126,treat subcases completeness,560454,2011-01-13 23:45:07,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.1666666667,3,23,14,false,119693
3272126,subcases completeness completed,560454,2011-01-13 23:45:09,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.0333333333,3,23,15,false,119691
3272126,WAW permit aspect,560454,2011-01-13 23:45:16,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.1166666667,3,23,16,false,119684
3272126,activities regular procedure,560454,2011-01-13 23:45:24,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0.1333333333,3,23,17,false,119676
3272126,regular procedure applies,560454,2011-01-13 23:45:25,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.0166666667,3,23,18,false,119675
3272126,request complete,560454,2011-01-13 23:45:44,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.3166666667,3,23,19,false,119656
3272126,term for supplying missing data,560454,2011-01-13 23:45:49,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,42,0.0833333333,3,23,20,false,119651
3272126,retrieve missing data,560454,2011-01-13 23:45:53,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.0666666667,3,23,21,false,119647
3272126,registrer date of publishing received request,560454,2011-01-15 09:00:00,560696,0,true,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,1994.11666667,5,9,22,true,0
3272643,enter senddate acknowledgement,560673,2011-01-11 09:00:00,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,1,9,1,false,13519149
3272643,register submission date request,560673,2011-01-11 20:56:43,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560673,EMPTY,716.716666667,1,20,2,false,13476146
3272643,phase application received,560673,2011-01-11 21:02:18,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,5.5833333333,1,21,3,false,13475811
3272643,reception through OLO,560673,2011-01-11 21:02:21,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.05,1,21,4,false,13475808
3272643,send confirmation receipt,560673,2011-01-11 21:10:12,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,7.85,1,21,5,false,13475337
3272643,enter senddate procedure confirmation,560696,2011-01-17 09:00:00,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,7909.8,0,9,6,false,13000749
3272643,registrer date of publishing received request,560696,2011-01-22 09:00:00,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,7200,5,9,7,false,12568749
3272643,enter senddate procedure confirmation,560696,2011-04-15 08:00:00,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,119460,4,8,8,false,5401149
3272643,forward to the competent authority,560696,2011-05-31 23:58:38,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,67198.6333333,1,23,9,false,1369231
3272643,regular procedure without MER,560696,2011-05-31 23:58:40,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0.0333333333,1,23,10,false,1369229
3272643,send procedure confirmation,560696,2011-05-31 23:58:43,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.05,1,23,11,false,1369226
3272643,extend procedure term,560696,2011-05-31 23:59:06,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.3833333333,1,23,12,false,1369203
3272643,registrer date of publishing received request,560696,2011-05-31 23:59:12,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.1,1,23,13,false,1369197
3272643,treat subcases completeness,560696,2011-05-31 23:59:58,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.7666666667,1,23,14,false,1369151
3272643,WAW permit aspect,560696,2011-06-01 00:00:14,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.2666666667,2,0,15,false,1369135
3272643,applicant is stakeholder,560696,2011-06-01 00:00:22,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0.1333333333,2,0,16,false,1369127
3272643,terminate on request,560696,2011-06-01 00:00:26,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.0666666667,2,0,17,false,1369123
3272643,subcases completeness completed,560696,2011-06-01 00:00:29,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.05,2,0,18,false,1369120
3272643,activities regular procedure,560696,2011-06-01 00:00:36,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0.1166666667,2,0,19,false,1369113
3272643,regular procedure applies,560696,2011-06-01 00:00:39,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.05,2,0,20,false,1369110
3272643,request complete,560696,2011-06-01 00:01:18,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,True,0,2,0,21,false,1369071
3272643,phase application receptive,560696,2011-06-01 00:01:18,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.65,2,0,22,false,1369071
3272643,WAW permit aspect,560696,2011-06-01 00:01:26,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.1333333333,2,0,23,false,1369063
3272643,treat subcases content,560696,2011-06-01 00:01:35,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.15,2,0,24,false,1369054
3272643,completed subcases content,560696,2011-06-01 00:01:41,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.1,2,0,25,false,1369048
3272643,article 34  WABO applies,560696,2011-06-01 00:01:55,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.2333333333,2,0,26,false,1369034
3272643,phase advice known,560696,2011-06-01 00:02:11,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,2,0,27,false,1369018
3272643,assessment of content completed,560696,2011-06-01 00:02:11,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0.2666666667,2,0,28,false,1369018
3272643,grounds for refusal,560696,2011-06-01 00:02:16,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.0833333333,2,0,29,false,1369013
3272643,ask stakeholders views,560696,2011-06-01 00:02:26,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.1666666667,2,0,30,false,1369003
3272643,suspension ground applicable,560696,2011-06-01 00:02:42,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.2666666667,2,0,31,false,1368987
3272643,creating environmental permit decision,560696,2011-06-01 00:02:46,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,EMPTY,0,2,0,32,false,1368983
3272643,by law,560696,2011-06-01 00:02:46,560696,0,false,0,1,0,0,0,0,0,0,0,0,0,0,560696,False,0.0666666667,2,0,33,false,1368983
