case_id,ground_truth,predictions_true,nr_prefixes
204862,1828070.0000,1748028.10833,1
204865,0.0000,1456874.1375,1
204868,7882.0000,41982.6583333,1
204879,18795.0000,800965.108333,1
204885,609266.0000,1147580.4625,1
204891,954248.0000,1211837.775,1
204894,1230265.0000,1121829.9875,1
204897,1375874.0000,1642109.61667,1
204900,103230.0000,625171.5125,1
204903,0.0000,817917.8875,1
204906,2654477.0000,1435663.34583,1
204909,843210.0000,2109761.18417,1
204912,0.0000,690046.21875,1
204915,2683579.0000,1335919.05,1
204924,2401001.0000,1276067.20833,1
204927,0.0000,308198.0125,1
204933,874959.0000,628053.047292,1
204936,760782.0000,1770170.17917,1
204939,2648775.0000,1479490.6125,1
204948,0.0000,443711.5125,1
204954,0.0000,908329.8375,1
204963,874290.0000,411026.216667,1
204966,0.0000,950004.566667,1
204969,1881381.0000,1597522.61528,1
204975,0.0000,350097.275,1
204981,1797857.0000,1426378.77917,1
204987,603613.0000,1200070.95833,1
204990,83385.0000,620824.433333,1
204993,1821562.0000,1324942.24583,1
204996,0.0000,1872857.56667,1
204999,1393447.0000,2301042.95,1
205002,1187454.0000,404990.158333,1
205005,2495633.0000,1645471.67083,1
205011,53221.0000,1788446.07917,1
205014,0.0000,1211411.6875,1
205017,0.0000,693776.845139,1
205020,0.0000,532495.829167,1
205026,2659654.0000,1707730.76667,1
205029,2249484.0000,1442952.37917,1
205035,2657623.0000,1564376.34167,1
205041,1275279.0000,3272640.4,1
205044,0.0000,1480983.1,1
205047,12544.0000,832453.870833,1
205050,0.0000,1646463.75625,1
205053,11700.0000,304576.497917,1
205059,1864374.0000,1400011.14583,1
205062,3100044.0000,537860.179167,1
205065,924106.0000,132517.020833,1
205068,0.0000,1170622.78056,1
205077,0.0000,636918.679167,1
205080,1177237.0000,1552781.17083,1
205083,69240.0000,1554563.77222,1
205086,2640945.0000,1075305.89167,1
205089,0.0000,1351639.73333,1
205095,0.0000,417817.308333,1
205098,2639821.0000,453250.383333,1
205104,673578.0000,1319479.6375,1
205107,0.0000,968271.354167,1
205110,2723412.0000,1699645.26667,1
205119,861.0000,1052960.10417,1
205122,1358199.0000,1497491.39583,1
205125,2344235.0000,737234.554167,1
205128,18925.0000,375983.213403,1
205131,1219249.0000,1810145.54583,1
205137,3603.0000,62540.0666667,1
205143,3367483.0000,1908030.90833,1
205146,0.0000,301166.2625,1
205149,1120046.0000,1403398.22917,1
205152,270779.0000,457109.391667,1
205158,340.0000,1180555.7625,1
205164,690560.0000,1351843.50833,1
205167,1221889.0000,116393.520833,1
205170,3019786.0000,1660183.82292,1
205173,243.0000,1737716.1875,1
205176,294.0000,225002.704167,1
205179,883192.0000,407329.183333,1
205182,897225.0000,303337.9875,1
205199,3725906.0000,684615.776389,1
205202,1110443.0000,1866708.36667,1
205205,683289.0000,1030324.325,1
205208,0.0000,251023.115833,1
205211,35287.0000,588891.05,1
205214,0.0000,1945696.6125,1
205217,603622.0000,1017707.06667,1
205220,1275340.0000,1615097.0,1
205223,549.0000,395933.904167,1
205226,877540.0000,1289303.5125,1
205229,1372029.0000,346677.754167,1
205232,0.0000,2196742.54583,1
205235,0.0000,285746.570833,1
205238,683296.0000,1328304.675,1
205241,83.0000,203344.020833,1
205244,614667.0000,1663138.63333,1
205247,719654.0000,478113.779167,1
205253,0.0000,1522142.2875,1
205256,3532329.0000,1738466.84583,1
205259,1193526.0000,1080622.86667,1
205262,3114840.0000,1886910.3125,1
205268,862702.0000,1639632.22917,1
205271,745.0000,1265653.125,1
205274,2653146.0000,1688543.45,1
205280,0.0000,612160.170833,1
205286,0.0000,630092.397917,1
205289,263682.0000,2406043.72083,1
205292,20169.0000,154.1875,1
205295,1122290.0000,193741.420833,1
205298,1124463.0000,1590740.82083,1
205301,0.0000,868895.570833,1
205304,12683.0000,723103.0125,1
205307,522781.0000,586214.610417,1
205310,2433413.0000,1384269.34167,1
205313,1450690.0000,1298842.66667,1
205316,1918.0000,635549.795833,1
205319,2645205.0000,2366248.53333,1
205322,1097962.0000,1564120.35417,1
205325,535.0000,1025547.4625,1
205334,2653000.0000,1660373.25,1
205340,1355304.0000,1458546.50417,1
205343,2645150.0000,1535914.3375,1
205346,8761.0000,1081210.00417,1
205349,2995236.0000,749753.625,1
205355,0.0000,613393.716667,1
205358,2062786.0000,342739.191667,1
205361,1275925.0000,650042.933333,1
205364,1355459.0000,1899014.49583,1
205367,1870808.0000,2246758.42222,1
205370,1089910.0000,502991.568056,1
205379,2641316.0000,970463.833333,1
205382,693627.0000,946461.175,1
205385,1702777.0000,422276.879167,1
205388,2639767.0000,2176340.55,1
205394,83223.0000,2085672.08333,1
205397,829568.0000,830832.658333,1
205400,659855.0000,649149.732917,1
205403,1201619.0000,1236126.14583,1
205409,1048676.0000,1115623.7,1
205412,2589641.0000,1296299.90417,1
205415,1040584.0000,2665550.28333,1
205418,2758079.0000,1724120.45417,1
205421,1035169.0000,970891.75,1
205424,1041824.0000,1734019.39167,1
205430,2451941.0000,1677197.975,1
205433,1129140.0000,1207970.95417,1
205436,1642.0000,933822.929167,1
205439,0.0000,1562525.96667,1
205451,0.0000,101690.3625,1
205459,3188148.0000,1324661.7375,1
205462,0.0000,2074924.69167,1
205465,2670238.0000,1555161.0,1
205468,2252003.0000,1568621.6625,1
205471,0.0000,458273.916667,1
205480,693820.0000,2263312.9,1
205499,1042091.0000,1136458.46667,1
205505,0.0000,1596998.33333,1
205508,1216255.0000,1275685.54583,1
205511,1662933.0000,387212.00625,1
205514,1478302.0000,1369315.24583,1
205517,644655.0000,757880.3625,1
205520,0.0000,725873.404167,1
205526,0.0000,506785.0,1
205532,1203332.0000,495210.605069,1
205535,2938917.0000,617430.608333,1
205538,2673380.0000,760675.35625,1
205541,0.0000,413624.429167,1
205544,35361.0000,623246.623611,1
205550,2661280.0000,987390.404167,1
205553,2609652.0000,711724.844444,1
205556,2432365.0000,1340084.56667,1
205559,0.0000,1875494.57083,1
205562,1614068.0000,1265827.89583,1
205565,1029199.0000,1272872.4375,1
205568,1210354.0000,934369.15,1
205571,96966.0000,1674509.60833,1
205574,72724.0000,864044.533333,1
205580,95616.0000,297956.971528,1
205583,2688948.0000,1077172.97917,1
205586,700206.0000,1386378.49167,1
205589,1528.0000,1468027.12917,1
205592,1519.0000,270097.725,1
205595,2662219.0000,1685772.8125,1
205598,1195090.0000,1584199.13333,1
205601,1198912.0000,1410253.70417,1
205604,3632016.0000,1388588.30833,1
205610,0.0000,116741.770833,1
205625,0.0000,343070.304167,1
205628,71349.0000,334149.485301,1
205637,427.0000,406320.754167,1
205640,774214.0000,1373079.46667,1
205643,1913554.0000,40334.8083333,1
205646,0.0000,578917.5,1
205649,1189846.0000,949570.079167,1
205652,168362.0000,1485333.64167,1
205655,685514.0000,1670785.84583,1
205658,0.0000,99355.825,1
205661,1281743.0000,674239.870833,1
205664,0.0000,247215.329167,1
205670,0.0000,1075404.80417,1
205673,0.0000,344755.0625,1
205676,751892.0000,1068464.84167,1
205679,1177831.0000,366808.141667,1
205682,880.0000,633732.675,1
205691,0.0000,556533.8,1
205694,3449291.0000,1283112.14167,1
205703,0.0000,383289.070833,1
205709,0.0000,521698.820833,1
205712,5378.0000,118161.5875,1
205715,1444588.0000,626082.204167,1
205718,0.0000,1113676.09167,1
205721,1171868.0000,962052.6375,1
205724,1884969.0000,253483.4875,1
205727,749390.0000,1503636.6,1
205733,962614.0000,1371730.69167,1
205736,1301279.0000,1215754.06667,1
205739,2591618.0000,1737841.20833,1
205742,2462948.0000,977356.958333,1
205745,712808.0000,526647.9375,1
205748,2591325.0000,568834.029167,1
205751,1943.0000,572241.320833,1
205754,2677565.0000,1233934.12083,1
205757,1564791.0000,1015886.1125,1
205760,1044635.0000,207684.75,1
205766,1160533.0000,1385954.3625,1
205779,1147792.0000,1904107.4875,1
205782,2426437.0000,1207613.20417,1
205788,0.0000,979510.761111,1
205791,2009420.0000,1073055.4,1
205794,2678297.0000,1652821.52083,1
205797,3462588.0000,1209145.09167,1
205800,23533.0000,1514426.90833,1
205803,1905125.0000,1128890.67083,1
205806,100556.0000,609156.329861,1
205819,704872.0000,1981923.02083,1
205822,0.0000,702155.358333,1
205828,0.0000,1459415.21528,1
205831,1047596.0000,2843701.27083,1
205837,963137.0000,394857.3875,1
205840,1783.0000,496300.704167,1
205843,1234774.0000,396502.841667,1
205846,1904210.0000,476275.841667,1
205849,3448610.0000,238507.791667,1
205852,1945.0000,1397080.14167,1
205855,341.0000,1075751.1125,1
205861,788620.0000,355030.666667,1
205864,3016253.0000,1320644.40833,1
205867,949288.0000,1627010.37917,1
205873,1215126.0000,30968.1083333,1
205876,2668058.0000,1224089.58333,1
205882,347690.0000,892320.65,1
205885,1992068.0000,1566343.92083,1
205888,356.0000,623186.875,1
205894,608.0000,576629.83125,1
205897,2653258.0000,1290912.93333,1
205906,0.0000,1263763.54583,1
205909,0.0000,630265.95,1
205912,3045572.0000,1365945.6875,1
205915,0.0000,283403.770833,1
205918,680881.0000,1889574.84167,1
205921,2829962.0000,826890.620833,1
205924,1022530.0000,1253537.12639,1
205930,0.0000,346931.664583,1
205933,0.0000,696703.063889,1
205939,412.0000,859693.745833,1
205954,1278440.0000,630116.808333,1
205960,999719.0000,1657046.06667,1
205963,0.0000,433423.795833,1
205969,1651680.0000,1952896.21417,1
205978,609144.0000,2501530.84583,1
205981,0.0000,211080.920833,1
205984,952461.0000,663653.8,1
205990,2750571.0000,856017.6375,1
205993,0.0000,104345.514583,1
205999,0.0000,1589707.76667,1
206002,3372383.0000,1647119.46667,1
206005,4042.0000,1280387.00417,1
206008,0.0000,1548716.775,1
206017,2858.0000,385659.841667,1
206020,1894.0000,747270.304167,1
206023,0.0000,1461894.3875,1
206026,1260436.0000,1615645.33333,1
206032,37.0000,226850.671111,1
206038,150340.0000,801912.315278,1
206044,0.0000,1278584.3375,1
206047,1186500.0000,805491.383333,1
206050,2668535.0000,1328689.225,1
206053,1136157.0000,1144378.5,1
206059,855494.0000,1256769.7375,1
206065,0.0000,1049755.4625,1
206071,2852823.0000,839171.933333,1
206074,28643.0000,295639.645833,1
206077,0.0000,977550.2,1
206080,0.0000,820139.875,1
206083,0.0000,398139.468056,1
206086,1234983.0000,745597.95,1
206089,0.0000,947230.333333,1
206092,27204.0000,253333.016667,1
206099,2413369.0000,1564196.175,1
206105,2334639.0000,1673454.9875,1
206108,1577624.0000,979361.304167,1
206111,1678052.0000,2082063.625,1
206114,868798.0000,1908759.65833,1
206117,1131558.0000,1813371.78611,1
206120,6362.0000,221152.833333,1
206123,1116673.0000,1447919.00417,1
206126,2583899.0000,858280.020833,1
206132,2096956.0000,426185.791667,1
206135,1576249.0000,658291.385417,1
206138,2343606.0000,146576.508333,1
206141,1478016.0000,1174016.5,1
206147,2340062.0000,655755.75,1
206150,1131823.0000,1062304.37083,1
206159,21734.0000,191588.725,1
206162,944915.0000,1041470.34583,1
206165,1216531.0000,153575.208333,1
206177,3452464.0000,283194.128681,1
206180,1552970.0000,734511.8875,1
206183,2668097.0000,735822.570833,1
206186,0.0000,180379.891667,1
206189,22583.0000,129263.575,1
206192,3395525.0000,388713.145347,1
206195,0.0000,709424.158333,1
206198,1229343.0000,199498.641667,1
206201,2353632.0000,775835.725,1
206204,84942.0000,73998.9041667,1
206210,1051492.0000,612842.429167,1
206213,325315.0000,1418803.72917,1
206216,2647397.0000,1292567.6375,1
206219,1178759.0000,1682229.20417,1
206222,2905789.0000,1492437.3625,1
206231,3161842.0000,1133644.3,1
206234,1199740.0000,1530662.875,1
206237,0.0000,566041.415069,1
206240,2852499.0000,2589411.97917,1
206243,0.0000,241296.104167,1
206246,2212144.0000,1574361.7375,1
206249,1730366.0000,1576900.55,1
206255,676997.0000,491480.158333,1
206258,1121791.0000,258887.026389,1
206261,1434721.0000,911022.766667,1
206264,3302842.0000,1681654.59583,1
206267,841795.0000,878013.175,1
206270,851392.0000,1230854.7875,1
206276,70451.0000,500952.804167,1
206279,1459351.0000,1577109.77083,1
206282,0.0000,1759270.09583,1
206285,1188303.0000,1227236.29167,1
206288,2637510.0000,1070962.80417,1
206291,1602279.0000,1841903.40833,1
206294,1241261.0000,880722.425,1
206297,960410.0000,1231200.9625,1
206300,1113982.0000,1981209.04167,1
206303,2636933.0000,545490.433333,1
206306,67687.0000,610257.033333,1
206309,1097606.0000,426984.958333,1
206312,0.0000,758192.758333,1
206315,685417.0000,357406.466667,1
206318,0.0000,87733.3166667,1
206327,309.0000,892725.8375,1
206333,2844555.0000,1546013.6875,1
206336,1281797.0000,387776.270833,1
206339,1009639.0000,982229.470833,1
206342,1039881.0000,1269486.72917,1
206345,0.0000,1118246.44167,1
206348,928877.0000,892916.0,1
206351,2641529.0000,1943467.51146,1
206354,0.0000,1573317.55833,1
206357,2318816.0000,749917.957639,1
206360,1170274.0000,1408836.1125,1
206366,2167052.0000,892178.8375,1
206369,623592.0000,619508.642014,1
206372,3016137.0000,1027169.51667,1
206375,12187.0000,1065936.7125,1
206381,2584746.0000,1506054.45833,1
206384,2671017.0000,1244730.44583,1
206390,108818.0000,962187.7125,1
206393,0.0000,189911.0875,1
206396,0.0000,206846.820833,1
206399,1576722.0000,1668204.17917,1
206405,2580822.0000,1585617.45,1
206408,1547491.0000,1152082.22083,1
206411,3008461.0000,1416947.125,1
206414,1226628.0000,314462.940278,1
206417,2587667.0000,2220567.96458,1
206420,1386672.0000,1060979.57083,1
206423,618402.0000,1917657.03333,1
206426,4559.0000,389332.291667,1
206429,0.0000,545905.704167,1
206432,1115890.0000,692369.379167,1
206435,0.0000,789974.11252,1
206438,928554.0000,807439.15,1
206441,1714074.0000,359820.9875,1
206444,1388583.0000,1000340.50417,1
206447,1146170.0000,2161502.95833,1
206450,158272.0000,374292.05,1
206453,1460207.0000,2045797.1625,1
206456,949207.0000,686153.316667,1
206459,0.0000,1215130.6,1
206465,6522.0000,592209.3,1
206468,2653520.0000,998976.370833,1
206471,859391.0000,1309638.8875,1
206474,548.0000,414942.2375,1
206477,2567749.0000,835648.920833,1
206480,919445.0000,2124742.56667,1
206483,766940.0000,2070076.59583,1
206489,852961.0000,868645.133333,1
206492,446956.0000,2097564.025,1
206495,0.0000,767805.325,1
206498,0.0000,204221.329167,1
206501,0.0000,186651.180556,1
206504,2677420.0000,1613370.48472,1
206507,0.0000,1328935.55833,1
206510,1555380.0000,562177.85,1
206513,1219587.0000,1402688.5,1
206519,785508.0000,2189427.69039,1
206522,0.0000,1497856.2,1
206528,1048532.0000,1208943.34583,1
206531,1420406.0000,550608.966667,1
206534,632269.0000,831401.041667,1
206543,863055.0000,2878641.58333,1
206546,1552181.0000,683245.233333,1
206549,617244.0000,1553602.74167,1
206555,2583377.0000,1147646.98333,1
206558,2427592.0000,705141.183333,1
206561,963908.0000,1394371.76667,1
206564,776895.0000,597739.708333,1
206567,2677563.0000,931416.158333,1
206573,0.0000,925705.1375,1
206576,614818.0000,1342079.225,1
206579,2668020.0000,1582155.30833,1
206582,2585797.0000,887503.154167,1
206588,2662384.0000,2072610.94583,1
206594,612908.0000,1130628.2625,1
206597,676435.0000,1287386.99583,1
206600,2779034.0000,2063356.94542,1
206606,2740077.0000,1210460.20833,1
206609,1197720.0000,923920.341667,1
206615,3209956.0000,1188097.99583,1
206621,874166.0000,1147975.4875,1
206624,1226935.0000,688510.305556,1
206627,1196393.0000,2344372.35,1
206633,948190.0000,725943.070833,1
206636,2590340.0000,1052330.28333,1
206639,33854.0000,650334.25,1
206642,2648852.0000,1156661.03333,1
206645,1804737.0000,1286925.375,1
206648,0.0000,1000390.36667,1
206660,772443.0000,2658700.12917,1
206669,178925.0000,1188385.4125,1
206672,642530.0000,417828.816667,1
206682,599.0000,602468.483333,1
206685,2645597.0000,1890196.71667,1
206688,0.0000,955577.386111,1
206691,0.0000,485361.354167,1
206694,0.0000,417828.816667,1
206697,0.0000,876364.541667,1
206700,2672129.0000,1093877.90833,1
206706,636755.0000,705724.784028,1
206709,608433.0000,1574020.87917,1
206712,0.0000,786145.891667,1
206715,0.0000,349449.725,1
206718,1897517.0000,1046789.91667,1
206721,2779712.0000,726482.695833,1
206724,0.0000,966010.7875,1
206727,584422.0000,1090579.6875,1
206730,0.0000,1130288.40833,1
206733,780780.0000,378645.972917,1
206736,1367775.0000,2173815.875,1
206739,2641342.0000,3076641.84167,1
206745,2643485.0000,1395456.6,1
206748,177910.0000,1360609.07917,1
206751,980005.0000,770606.779167,1
206754,2400713.0000,1931600.86667,1
206763,759883.0000,1476571.56667,1
206766,54237.0000,1419313.81667,1
206772,2512266.0000,1016051.05583,1
206775,0.0000,1032626.475,1
206778,757351.0000,1621502.1125,1
206781,0.0000,565474.116667,1
206784,5179.0000,565849.189087,1
206787,258669.0000,1107262.85,1
206790,1176521.0000,1614348.45417,1
206793,89648.0000,1228828.425,1
206796,684.0000,1597906.975,1
206799,0.0000,1464055.44167,1
206805,0.0000,331056.416667,1
206811,1133557.0000,1615918.24167,1
206814,0.0000,883587.570833,1
206817,0.0000,261214.6375,1
206832,0.0000,679722.93875,1
206835,1834.0000,1012057.25417,1
206838,1997394.0000,1049864.73333,1
206841,198496.0000,1444499.36667,1
206847,13142.0000,306813.734167,1
206850,0.0000,880143.5,1
206853,2651018.0000,1070696.40833,1
206856,2650632.0000,1324509.8025,1
206862,2650176.0000,1541362.92083,1
206865,786620.0000,1331368.67917,1
206868,0.0000,634793.125,1
206871,0.0000,980253.141667,1
206874,87707.0000,959323.68125,1
206877,1672.0000,291313.495833,1
206880,744701.0000,1777372.72812,1
206883,1200973.0000,503585.473819,1
206886,3102557.0000,1010640.89722,1
206889,0.0000,2060595.86667,1
206898,2387434.0000,460602.204167,1
206901,935375.0000,2140562.74583,1
206904,751026.0000,1380618.80417,1
206907,1801042.0000,1350966.98333,1
206910,1371122.0000,572153.075,1
206913,2640890.0000,1212698.9625,1
206916,2638846.0000,1706631.26667,1
206922,116460.0000,533380.833333,1
206925,786932.0000,1523289.575,1
206928,1369722.0000,386924.945833,1
206931,0.0000,427378.641667,1
206934,1551597.0000,1099692.64167,1
206937,1191299.0000,736981.175,1
206943,6270.0000,1204016.9375,1
206946,0.0000,352895.4625,1
206952,1302140.0000,747966.204167,1
206955,0.0000,1167193.025,1
206958,797259.0000,610791.575,1
206964,34139.0000,3013328.58139,1
206970,638594.0000,1990507.96667,1
206973,368323.0000,2127690.12917,1
206999,713368.0000,1171866.74583,1
207002,0.0000,1791862.71667,1
207005,1466381.0000,1878126.10625,1
207011,2946479.0000,108797.9125,1
207014,532443.0000,1410264.27083,1
207017,688465.0000,756923.741667,1
207020,714473.0000,559531.870833,1
207023,687766.0000,1194216.475,1
207026,1140886.0000,1221690.49583,1
207029,680678.0000,1457281.56667,1
207032,3122494.0000,1255204.82917,1
207035,2669392.0000,1900184.49583,1
207038,1461696.0000,607026.021875,1
207041,2668707.0000,1599305.05,1
207044,2756417.0000,1239207.58333,1
207047,1136528.0000,1282065.975,1
207050,1984716.0000,1164594.81667,1
207053,599142.0000,1201699.35417,1
207059,29662.0000,2304996.275,1
207071,1399398.0000,1618338.125,1
207077,1411232.0000,1626043.65417,1
207086,546.0000,1585134.8875,1
207089,856783.0000,687741.029167,1
207098,0.0000,88612.2666667,1
207107,1220895.0000,399595.633333,1
207113,0.0000,1105358.10417,1
207116,2488428.0000,1362217.11667,1
